id,smiles,delta_eps,delta_eps_am1,delta_eps_r2scan3c
de_cp_2551,CCCc0ccc(c2cc(F)c(c4cc(F)c(OC(F)(F)C(F)=C(F)C(F)(F)F)c(F)c4)c(F)c2)cc0,5.9,17.86353591,17.01804436
de_cp_2552,CCCC0CCC(C2CCC(c4ccc(OC(F)(F)C(F)=C(F)C(F)(F)F)cc4)CC2)CC0,31.1,,3.786785059
de_cp_2553,COCC0CCC(c2cc(F)c(C(F)(F)Oc4cc(F)c(F)c(F)c4)c(F)c2)CC0,20.3,34.53081,24.13166178
de_cp_2554,CCCC0CCC(c2cc(F)c(C(F)(F)Oc4cc(F)c(F)c(F)c4)c(F)c2)CC0,40.2,26.8170991,19.5823032
de_cp_2555,COCC0CCC(c2cc(F)c(C(F)(F)Oc4cc(F)c(c6cc(F)c(F)c(F)c6)cc4)c(F)c2)CC0,28.3,35.00954651,24.90296047
de_cp_2556,CCCC0CCC(c2cc(F)c(C(F)(F)Oc4cc(F)c(c6cc(F)c(F)c(F)c6)cc4)c(F)c2)CC0,-18.2,29.40611413,21.24934813
de_cp_2557,CCCCOc1c(F)c2C(=O)OC(CCC)=Cc2cc1,56.6,-8.759509375,-6.288772098
de_cp_2558,CCCc0cc(F)c(c2cc(F)c(C(F)(F)Oc4cc(F)c(c6ccc7c(F)c(C#CC(F)(F)F)c(F)cc7c6)c(F)c4)c(F)c2)cc0,52.1,58.652811,46.73404875
de_cp_2559,CCCCCc0cc(F)c(c2cc(F)c(C(F)(F)Oc4cc(F)c(c6ccc7c(F)c(C#CC(F)(F)F)c(F)cc7c6)c(F)c4)c(F)c2)cc0,56.1,54.46328373,42.584396
de_cp_2560,CCCCCc0ccc(C#Cc2cc(F)c(C(F)(F)Oc4ccc5c(F)c(C#CC(F)(F)F)c(F)cc5c4)c(F)c2)cc0,57.7,51.51374515,42.11314247
de_cp_2561,CCCCOc0ccc(C#Cc2cc(F)c(C(F)(F)Oc4ccc5c(F)c(C#CC(F)(F)F)c(F)cc5c4)c(F)c2)cc0,48.1,61.46732698,60.88139908
de_cp_2562,CCCCCc0cc(F)c(c2cc(F)c(C(F)(F)Oc4cc(F)c(C#CC(F)(F)F)c(F)c4)c(F)c2)cc0,0.3,47.78341251,38.79476048
de_cp_2563,CCCCOC0CCC(C2CCC(C4CCC(C=C)CC4)CC2)CC0,2.77,0.119849508,0.400846336
de_cp_2564,COC0CCC(C2CCC(C4CCC(C=C)CC4)CC2)CC0,1.43,0.505451872,0.523710969
de_cp_2565,CCOC0CCC(C2CCC(C4CCC(C=C)CC4)CC2)CC0,1.43,0.283249602,1.088879682
de_cp_2566,CCCOC0CCC(C2CCC(C4CCC(C=C)CC4)CC2)CC0,2.57,0.260182394,0.644275757
de_cp_2567,CCCOC0CCC(C2CCC(C4CCC(C=C(F)(F))CC4)CC2)CC0,1,0.601132881,0.756750236
de_cp_2568,CCCC0CCC(C2CCC(C4CCC(CC)CC4)CC2)CC0,0.9,0.113998636,0.356808438
de_cp_2569,CCCC0CCC(C2CCC(C4CCC(C=C)CC4)CC2)CC0,3.3,0.173998218,0.526761268
de_cp_2570,CCCC0CCC(C2CCC(C4CCC(OC)CC4)CC2)CC0,-1,0.094975934,0.388958841
de_cp_2571,CCCC0CC(F)(F)C(C1CCC(c2ccc(C)cc2)CC1)CC0,0.3,-0.680887209,0.006810828
de_cp_2572,CCCC0CCC(C2CCC(c4ccc(C)cc4)CC2)CC0,13.4,0.254779193,0.212603634
de_cp_2573,CCCCCc0ccc(c2cc(F)c(c4cc(F)c(C#CSC(F)(F)F)c(F)c4)cc2)cc0,26.5,27.22621317,12.56115849
de_cp_2574,CCCCCc0cc(F)c(c2cc(F)c(C(F)(F)Oc4cc(F)c(C#CSC(F)(F)F)c(F)c4)c(F)c2)cc0,,40.6020662,24.84416908
de_cp_2575,CCCCCc0ccc(c2cc(F)c(c4cc(F)c(C#COC(F)(F)F)c(F)c4)cc2)cc0,-3.7,14.70579672,9.834326231
de_cp_2576,CCCC0CC(F)(F)C(C1CCC(c2c(F)c(F)c(OCC)cc2)CC1)CC0,-5.32,-8.766176634,-6.212836639
de_cp_2577,CCCC0CC(F)(F)C(C1CCC(c2c(F)c(F)c(C)cc2)CC1)CC0,-4.76,0.99329862,1.332235467
de_cp_2578,CCCC0CCC(C2CCC(C=CC4CCC(c6ccc(OCC)c(F)c(F)6)CC4)CC2)CC0,-4.87,-3.270749404,-1.981681695
de_cp_2579,C=CC0CCC(C2CCC(CCC4CCC(c6ccc(OCC)c(F)c(F)6)CC4)CC2)CC0,-4.85,-3.078731576,-1.05996685
de_cp_2580,C=CC0CCC(C2CCC(CCc4ccc(c6ccc(OCC)c(F)c(F)6)cc4)CC2)CC0,-4.4,-2.811824324,-0.942630588
de_cp_2581,CCCCCC0CCC(C2CCC(C4CCC(c6ccc(OCC)c(F)c(F)6)CC4)CC2)CC0,-5.16,-2.577301434,-2.025334647
de_cp_2582,C=CC0CCC(CCc2ccc(c4ccc(c6ccc(OCC)c(F)c(F)6)cc4)cc2)CC0,-6.03,-3.222619224,-1.441133656
de_cp_2583,C=CC0CCC(c2ccc(c4ccc(c6ccc(OCC)c(F)c(F)6)cc4)cc2)CC0,-4.2,-3.461403304,-1.279096468
de_cp_2584,CCCC0CCC(CCC2CCC(C4CCC(c6ccc(OCC)c(F)c(F)6)CC4)CC2)CC0,-5.03,-0.165398553,
de_cp_2585,C=CC0CCC(C2CCC(COc4ccc(c6ccc(OCC)c(F)c(F)6)cc4)CC2)CC0,-5,-5.183957727,-3.446922279
de_cp_2586,CCCC0CCC(CCc2ccc(c4ccc(c6ccc(OCC)c(F)c(F)6)cc4)cc2)CO0,-4.9,-5.853581995,-3.264975238
de_cp_2587,CCC0CCC(CCC2CCC(c4ccc(c6ccc(OCC)c(F)c(F)6)cc4)CC2)CC0,-4.9,-3.278993297,-1.815419972
de_cp_2588,CCCC0CCC(CCc2ccc(c4ccc(c6ccc(OCC)c(F)c(F)6)cc4)cc2)CC0,-4.84,-0.054531736,0.468479426
de_cp_2589,CCC0CCC(C2CCC(CCc4ccc(c6ccc(OCC)c(F)c(F)6)cc4)CC2)CC0,-4.69,-1.724370399,-2.129696559
de_cp_2590,C=CC0CCC(C2CCC(CCc4ccc(c6ccc(OCCCC)c(F)c(F)6)cc4)CC2)CC0,-4.43,,-0.501298493
de_cp_2591,C=CCCC0CCC(C2CCC(CCc4ccc(c6ccc(OCC)c(F)c(F)6)cc4)CC2)CC0,-4.9,0.313015725,-0.180432472
de_cp_2592,CCCC0CCC(c2ccc(CCc4ccc(c6ccc(OCC)c(F)c(F)6)cc4)cc2)CC0,-5.1,1.667320834,-1.847783092
de_cp_2593,CCCC0CCC(c2ccc(c4ccc(CCc6ccc(OCC)c(F)c(F)6)cc4)cc2)CC0,-2.2,3.608678096,5.55016141
de_cp_2594,CCCC0CCC(CCc2ccc(c4cc(F)c(c6ccc(CCC)c(F)c(F)6)cc4)cc2)CC0,0.25,-0.515706142,0.06311996
de_cp_2595,CCCc0cc1sc(c2c(F)cc(c3ccc(CCC)cc3)cc2)cc1cc0,0.75,1.013681612,1.669876415
de_cp_2596,CCOc0cc1sc(c2c(F)cc(c3ccc(CCC)cc3)cc2)cc1cc0,0.1,0.216127863,0.608096235
de_cp_2597,CCOc0cc1sc(C#Cc3ccc(CCC)cc3)cc1cc0,6.1,0.713008699,1.260995865
de_cp_2598,CCCc9ccc(c0cc1sc(CCC)cc1cc0)cc9,0.34,0.686611315,0.990420563
de_cp_2599,CCCc0cc1sc(c3ccc(CCC)cc3)cc1cc0,0.54,0.791620834,1.011772654
de_cp_2600,CCOc0cc1sc(c3ccc(CCC)cc3)cc1cc0,-6.3,0.556123743,0.7484944
de_cp_2601,CCCC0CCC(c2c(F)cc(c4ccc(OCC)c(F)c(F)4)cc2)OC0,-6.5,-3.757790154,-2.378983745
de_cp_2602,CCCC0CCC(c2cc(F)c(c4ccc(OCC)c(F)c(F)4)cc2)OC0,-6.4,-1.440742664,-1.326693462
de_cp_2603,CCCC0CCC(c2c(F)cc(c4ccc(OCC)c(F)c(F)4)cc2)CO0,-7.2,-4.448417804,-1.564681355
de_cp_2604,CCCC0CCC(c2cc(F)c(c4ccc(OCC)c(F)c(F)4)cc2)CO0,-6.2,-4.446796815,-3.079472359
de_cp_2605,CCCC0CCC(c2ccc(c4ccc(OCC)c(F)c(F)4)cc2)CO0,-5.9,-0.261184849,-0.354187558
de_cp_2606,CCCC0CCC(c2ccc(c4ccc(OCC)c(F)c(F)4)cc2)OC0,6.2,-1.103437691,-0.800709999
de_cp_2607,C=CCCc0ccc(CCc2ccc(c4ccc(CCC=C)cc4)cc2)cc0,5.2,0.476117721,0.574010866
de_cp_2608,C=CCCc0ccc(CCc2c(F)cc(c4ccc(CCC=C)cc4)cc2)cc0,-3.4,0.695276761,0.889359009
de_cp_2609,C=CCCc0ccc(CCc2ccc(c4ccc(CCC=C)cc4)c(F)c(F)2)cc0,-0.02,-0.915166283,-0.198767062
de_cp_2610,CCCCCC0CCC(c2ccc(c4c(CC)cc(CO)cc4)cc2)CC0,-0.37,1.18576213,2.895897832
de_cp_2611,CCCCCC0CCC(c2ccc(c4c(CC)cc(c6ccc(CCCO)cc6)cc4)cc2)CC0,-0.03,1.181654835,1.751339303
de_cp_2612,CCCCCC0CCC(c2ccc(c4c(CC)cc(OCCO)cc4)cc2)CC0,-9.11,2.331031955,1.905835111
de_cp_2613,CCOc1c(C(F)(F)(F))c(C(F)(F)(F))c(OCC)cc1,-10.1,-18.46720482,-12.44481209
de_cp_2614,CCCCOc1c(C(F)(F)(F))c(C(F)(F)(F))c(OCCCC)cc1,-4.37,-16.99540646,-11.72550774
de_cp_2615,CCC=Cc1c(C(F)(F)(F))c(C(F)(F)(F))c(C=CCC)cc1,-2.36,-11.58203379,-4.437349233
de_cp_2616,CCCCc1c(C(F)(F)(F))c(C(F)(F)(F))c(CCCC)cc1,-4.05,-8.582703985,-4.539491299
de_cp_2617,CCC=Cc1c(C(F)(F)(F))c(F)c(OCC)cc1,-2.78,-13.16287737,-8.594265918
de_cp_2618,CCCCc1c(C(F)(F)(F))c(F)c(OCC)cc1,-6.58,-8.149320836,-4.583912681
de_cp_2619,CCCCOc1c(C(F)(F)(F))c(F)c(OCC)cc1,-8.55,-9.540063782,-3.127038155
de_cp_2620,CCOc1c(C(F)(F))c(C(F)(F))c(OCC)cc1,-21.22,-21.58444208,-18.99723939
de_cp_2621,CCCC0CCC(COc1c(F)c(F)c2C(F)(F)c3c(F)c(OCC)ccc3Cc2c1)CC0,-22.02,-16.86442645,-13.34873952
de_cp_2622,CCCC0CCC(COc1c(F)c(F)c2C(=O)c3c(F)c(OCC)ccc3Cc2c1)CC0,-14.4,-20.65758431,-16.90340587
de_cp_2623,CCOc1c(F)c(F)c2c(F)c3c(F)c(OCC)ccc3cc2c1,-4.7,-19.72140213,-12.95771798
de_cp_2624,CCCCCc1c(F)c(F)c2cc3c(F)c(CCCCC)ccc3cc2c1,-14.41,-3.33986792,-1.902321647
de_cp_2625,CCOc1c(F)c(F)c2cc3c(F)c(OCC)ccc3cc2c1,26.1,-14.02448544,-8.849215577
de_cp_2626,CCCc0cc2sc(c3cc(F)c(C(F)(F)Oc4cc(F)c(F)c(F)c4)c(F)c3)cc2cc0,27.9,33.02410099,23.09844978
de_cp_2627,CCOc0cc2sc(c3cc(F)c(C(F)(F)Oc4cc(F)c(F)c(F)c4)c(F)c3)cc2cc0,29.9,31.77594193,26.63495697
de_cp_2628,CCCCCc0cc2sc(c1cc(F)c(c3cc(F)c(C(F)(F)Oc4cc(F)c(F)c(F)c4)c(F)c3)cc1)cc2cc0,38.6,32.40011292,23.3474201
de_cp_2629,CCOc0cc2sc(c3cc(F)c(C(F)(F)Oc4cc(F)c(F)c(F)c4)c(F)c3)c(F)c2cc0,27.9,37.90063442,33.43685187
de_cp_2630,CCCCCc0cc(F)c(C(F)(F)Oc1cc2sc(c3cc(F)c(c4cc(F)c(F)c(F)c4)cc3)cc2cc1)c(F)c0,14.1,19.8792153,15.26244806
de_cp_2631,CCCCOc0ccc(C2CCC(C4CCC(C(F)(F)Oc6cc(F)c(F)c(F)c6)CC4)CC2)cc0,13.5,8.95330568,7.927775834
de_cp_2632,CCCCc0ccc(C2CCC(C4CCC(C(F)(F)Oc6cc(F)c(F)c(F)c6)CC4)CC2)cc0,14.6,10.90032224,7.573810832
de_cp_2633,C=CCCc0ccc(C2CCC(C4CCC(C(F)(F)Oc6cc(F)c(F)c(F)c6)CC4)CC2)cc0,30.77,10.08658716,5.935284568
de_cp_2634,FCCCCCc0ccc(c2cc(F)c(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c4)cc2)cc0,16.57,22.27185587,18.24429413
de_cp_2635,FCCCCCC0CCC(c2ccc(c4ccc(C(F)(F)Oc6cc(F)c(F)c(F)c6)cc4)cc2)CC0,25.4,17.91952904,8.126658025
de_cp_2636,CCCC0=CCC(C2CCC(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c4)CC2)CC0,24.2,23.3284708,17.72827029
de_cp_2637,CCCC0CC=C(C2CCC(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c4)CC2)CC0,5.1,23.82455075,17.95814023
de_cp_2638,Fc0ccc(c1c(F)cc(OCCCCC(=O)CCCCOc2cc(F)c(c3ccc(F)cc3)cc2)cc1)cc0,6.5,0.478012272,-0.83353242
de_cp_2639,Fc0ccc(c1c(F)cc(OCCCCC(CCC)CCCCOc2cc(F)c(c3ccc(F)cc3)cc2)cc1)cc0,8.5,-6.670328321,-6.384069557
de_cp_2640,Fc0ccc(c1c(F)cc(OCCCCC(F)(F)CCCCOc2cc(F)c(c3ccc(F)cc3)cc2)cc1)cc0,9.9,-1.425645308,-1.184618753
de_cp_2641,Fc0ccc(c1c(F)cc(OCCC(C)CCOc2cc(F)c(c3ccc(F)cc3)cc2)cc1)cc0,-7.71,1.2991683,0.052950523
de_cp_2642,CCOc0c(F)c(F)c(c1c(F)cc(OCCCCC(=O)CCCCOc2cc(F)c(c3c(F)c(F)c(OCC)cc3)cc2)cc1)cc0,9.7,0.926263572,2.310245037
de_cp_2643,Fc9c(F)cc(OC(F)(F)c0c(F)cc(c1c(F)cc(OCCCCC(=O)CCCCOc2cc(F)c(c3cc(F)c(C(F)(F)Oc4cc(F)c(F)c(F)c4)c(F)c3)cc2)cc1)cc0(F))cc(F)9,11.7,-15.41226044,-7.663488569
de_cp_2644,Fc0ccc(c1c(F)cc(OCCCCC(O)CCCCOc2cc(F)c(c3ccc(F)cc3)cc2)cc1)cc0,-6.3,-2.485030777,-0.988524704
de_cp_2645,Fc0ccc(c1c(F)cc(OCCCCC(C=C)CCCCOc2cc(F)c(c3ccc(F)cc3)cc2)cc1)cc0,8.57,0.056325581,0.029685845
de_cp_2646,Fc9c(F)cc(OC(F)(F)c0c(F)cc(c1c(F)cc(OCCCCC(O)CCCCOc2cc(F)c(c3cc(F)c(C(F)(F)Oc4cc(F)c(F)c(F)c4)c(F)c3)cc2)cc1)cc0(F))cc(F)9,-6,,4.07978225
de_cp_2647,CCOc0c(F)c(F)c(c1c(F)cc(OCCCCC(CC=C)CCCCOc2cc(F)c(c3c(F)c(F)c(OCC)cc3)cc2)cc1)cc0,-3.12,-6.157890084,-3.561510069
de_cp_2648,CCOc1c(F)c2sc(C3CCC(CCC)CC3)cc2cc1,-3.29,-1.566158861,-1.705375085
de_cp_2649,CCOc1c(F)c2sc(C3CCC(C4CCC(CCC)CC4)CC3)cc2cc1,-5.47,-1.346881003,-1.227352418
de_cp_2650,CCOc1c(F)c2sc(c3ccc(c4ccc(CCC)cc4)cc3)cc2cc1,-3.83,-0.810891561,-0.413288995
de_cp_2651,CCOc1c(F)c2sc(c3ccc(CCC)cc3)cc2cc1,3.16,-1.45413552,-1.087612051
de_cp_2652,CCOc1c(F)c2sc(CCC3CCC(CCC)CC3)cc2cc1,-2,-1.540149537,-0.968002607
de_cp_2653,CCOc1c(F)c2sc(OCC3CCC(C4CCC(CCC)CC4)CC3)cc2cc1,-0.7,-2.078036162,-1.703030116
de_cp_2654,CCCc1c(F)c2sc(c3ccc(CCC)cc3)cc2cc1,-3.8,0.786996634,0.826317302
de_cp_2655,CCOc1c(F)c2sc(c3c(F)cc(c4ccc(CCC)cc4)cc3)cc2cc1,-3.7,0.672550539,0.515541417
de_cp_2656,CCOc1c(F)c2sc(c3c(F)cc(c4ccc(CCCCC)cc4)cc3)cc2cc1,-3.86,0.639145599,0.552187483
de_cp_2657,CCOc1c(F)c2sc(c3c(F)cc(c4ccc(OCCCC)cc4)cc3)cc2cc1,-2.89,-0.115473803,0.260491191
de_cp_2658,CCOc1c(F)c2sc(c3c(F)cc(CCC)cc3)cc2cc1,-10.46,0.33332759,-0.048745787
de_cp_2659,CCOc1c(F)c2sc(c3c(F)c(F)c(OCC)cc3)cc2cc1,-3.69,-1.350225609,-1.257374032
de_cp_2660,CCOc1c(F)c2sc(c3c(F)c(F)c(OCC4CCC(CCC)CC4)cc3)cc2cc1,-0.98,0.773476087,0.298356998
de_cp_2661,CCOc1c(F)c2sc(c3cc(F)c(C(F)(F)Oc4cc(F)c(F)c(F)c4)c(F)c3)cc2cc1,-2.6,26.1929524,19.53937141
de_cp_2662,CCOc1c(F)c2sc(c3c(F)cc(c4ccc(CCCC)cc4)cc3)cc2cc1,-6.4,2.556233388,1.737284119
de_cp_2663,CCCC0CCC(C2CC=C(c4ccc(OCC)c(F)c(F)4)CO2)CC0,-6.1,-3.66229803,
de_cp_2664,CCCCCC0CC=C(c2ccc(OCC)c(F)c(F)2)CO0,-5.41,-5.456815331,-3.409454293
de_cp_2665,CCCC0CCC(C2CC=C(CCc4ccc(OCC)c(F)c(F)4)CO2)CC0,21.43,-5.176294062,-2.19115288
de_cp_2666,CCCc0ccc1cc(c4ccc(C(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c(F)4)ccc1c0,-4.6,19.35389757,14.27466479
de_cp_2667,CCCC0CCC(C=CCCc2ccc(OCC)c(F)c(F)2)CC0,-4.58,-4.546140773,-1.033336859
de_cp_2668,CCCC0CCC(C=CCCc2ccc(c4ccc(OCC)c(F)c(F)4)cc2)CC0,-2.32,-3.433142557,-2.47338393
de_cp_2669,CCCC0CCC(C=CCCc2ccc(C4CCC(CCC)CC4)c(F)c(F)2)CC0,-5.11,-1.376669618,-0.425364112
de_cp_2670,CCCC0CCC(C=CCCC2CCC(c4ccc(OCC)c(F)c(F)4)CC2)CC0,-3.04,-3.100529162,-2.464300987
de_cp_2671,CCCC0CCC(C=CCCc2ccc(OC(=O)c4ccc(OCCCCCCCCCCCC)c(F)c(F)4)cc2)CC0,14.1,2.161374797,2.614356045
de_cp_2672,CCCc0ccc(c2ccc(CCc4cc(F)c(F)c(F)c4)c(F)c(F)2)cc0,16.1,0.140781149,-0.285223315
de_cp_2673,CCCc0ccc(c2ccc(OCc4cc(F)c(F)c(F)c4)c(F)c(F)2)cc0,12.8,8.684041306,5.87336172
de_cp_2674,CCCc0ccc(c2ccc(OCC(F)(F)Oc4cc(F)c(F)c(F)c4)c(F)c(F)2)cc0,11.1,3.338072951,6.030576656
de_cp_2675,CCCC0CCC(c2ccc(c4ccc(OCC(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c(F)4)cc2)CC0,21.4,2.430689356,4.169214384
de_cp_2676,CCCC0CCC(c2ccc(CCC(F)(F)Oc4cc(F)c(C(F)(F)F)c(F)c4)c(F)c(F)2)CC0,19.9,18.58122082,13.48820564
de_cp_2677,CCCC0CCC(c2ccc(CCC(F)(F)Oc4cc(F)c(c6cc(F)c(F)c(F)c6)cc4)c(F)c(F)2)CC0,15.4,14.87506738,9.437690613
de_cp_2678,CCCC0CCC(c2ccc(c4cc(F)c(F)c(F)c4)c(F)c(F)2)CC0,21.1,10.45798256,9.391765778
de_cp_2679,CCCC0CCC(c2cc(F)c(c4cc(F)c(F)c(F)c4)c(F)c(F)2)CC0,10.77,11.1251461,10.07177267
de_cp_2680,CCCc0ccc(c2cc(F)c(F)c(F)c2)c(F)c(F)0,12.7,8.932195858,7.91076631
de_cp_2681,CCCCCC0CC=C(c2ccc(c4cc(F)c(F)c(F)c4)c(F)c(F)2)CC0,10.1,8.010712974,9.582555456
de_cp_2682,CCCCOc0ccc(C2=CCC(c4cc(F)c(F)c(F)c4)CC2)c(F)c(F)0,8.57,6.984614174,9.457120443
de_cp_2683,CCCCOc0ccc(C2CCC(c4cc(F)c(F)c(F)c4)CC2)c(F)c(F)0,26.57,7.83584259,10.01746175
de_cp_2684,CCCCCc0cnc(c2ccc(c4cc(F)c(F)c(F)c4)c(F)c(F)2)nc0,21.4,16.14523958,17.87595242
de_cp_2685,CCCCCC0COC(c2ccc(c4cc(F)c(F)c(F)c4)c(F)c(F)2)OC0,-3.98,18.85005186,16.5064899
de_cp_2686,CCCC0(F)COC(c1ccc(CCC)cc1)OC0,-4.84,-1.396058751,0.000142936
de_cp_2687,CCCC0(F)COC(c1cc(F)c(OCC)cc1)OC0,-3.05,3.301672237,2.217250722
de_cp_2688,CCCC0(F)COC(C2CCC(c1ccc(CCC)cc1)CC2)OC0,-4.87,0.48722138,2.34043455
de_cp_2689,CCCC0(F)COC(C2CCC(c1c(F)c(F)c(CC)cc1)CC2)OC0,-6.25,0.230750383,2.323191913
de_cp_2690,CCCC0(F)COC(C2CCC(c1c(F)c(F)c(OCC)cc1)CC2)OC0,-5.45,-4.360721549,-2.418436498
de_cp_2691,CCCC0(F)COC(CCc1c(F)c(F)c(OCC)cc1)OC0,-3.21,-0.066223821,0.652892974
de_cp_2692,CCCC0(F)COC(c2ccc(c1c(F)c(F)c(CCC=C)cc1)cc2)OC0,-0.82,1.141954521,1.679206038
de_cp_2693,CCCc0ccc(C1(F)COC(CCC)OC1)cc0,-4.14,0.481950073,0.084606081
de_cp_2694,CCCC0CCC(C1COC(c2c(F)c(F)c(OCC)cc2)=CC1)CC0,2.57,-1.890775742,
de_cp_2695,CCCC0CC=C(c1ccc(CC)cc1)OC0,-7.75,0.677211181,1.355646208
de_cp_2696,CCCC0=CCC(c1c(F)c(F)c(OCC)cc1)CO0,-7.7,-1.678705924,1.466512248
de_cp_2697,CCCC0OC=C(c1c(F)c(F)c(OCC)cc1)CC0,-7,-3.503706225,-1.845592115
de_cp_2698,CCCC9CCC(C0OC=C(c1c(F)c(F)c(OCC)cc1)CC0)CC9,-1.9,-2.280643467,-1.386453891
de_cp_2699,CCCC0CCC(C1OC=C(CCC)CC1)CC0,-10.4,-0.007237694,0.03321339
de_cp_2700,CCCCCC0CCC(c1c(F)c(F)c2c3c(F)c(F)c(CCC)cc3Cc2c1)CC0,-9.79,-3.888944183,-4.789892759
de_cp_2701,CCCCCC0CCC(c1c(F)c(F)c2c3c(F)c(F)c(CCCC)cc3Cc2c1)CC0,-8.76,-5.961670681,-4.97197116
de_cp_2702,CCCCCC0CCC(c1c(F)c(F)c2c3c(F)c(F)c(CCC=C)cc3Cc2c1)CC0,-11.4,-6.621322181,-4.217981052
de_cp_2703,CCCC0OCC(c1c(F)c(F)c2c3c(F)c(F)c(CCCCC)cc3Cc2c1)CC0,-10,-5.365221164,-3.93118104
de_cp_2704,CCCC0CC=C(c1c(F)c(F)c2c3c(F)c(F)c(CCCCC)cc3Cc2c1)CC0,-11.1,-7.503314162,-4.646398926
de_cp_2705,CCCCCC0CCC(CCc1c(F)c(F)c2c3c(F)c(F)c(CCC)cc3Cc2c1)CC0,-9.89,-5.104075715,-4.64955739
de_cp_2706,CCCCCc0ccc(c1c(F)c(F)c2c3c(F)c(F)c(CCC)cc3Cc2c1)cc0,-10,-5.415083951,-5.050207895
de_cp_2707,CCCCCCCc0ccc(c1c(F)c(F)c2c3c(F)c(F)c(CCC)cc3Cc2c1)cc0,16.2,-4.728882752,-4.977956648
de_cp_2708,CCCc0ccc(c1cc(F)c(C(F)(F)Oc2cc(F)c(OC(F)(F)C=C(F)(F))c(F)c2)c(F)c1)cc0,6.1,14.99308433,12.42877621
de_cp_2709,CCCC0CCC(C1CCC(c2cc(F)c(OC(F)(F)C=C(F)(F))c(F)c2)CC1)CC0,2.77,2.106511701,3.697645375
de_cp_2710,CCCC0CCC(c1ccc(OC(F)(F)C=C(F)(F))cc1)CC0,3.43,,1.284294417
de_cp_2711,CCCC0CCC(C1CCC(c2ccc(OC(F)(F)C=C(F)(F))cc2)CC1)CC0,8.77,0.247769869,1.211476156
de_cp_2712,CCCc0ccc(c1cc(F)c(c2ccc(OC(F)(F)C=C(F)(F))cc2)cc1)cc0,5.23,1.095073929,2.081634254
de_cp_2713,CCCC0CCC(c1ccc(c2ccc(OC(F)(F)C=C(F)(F))cc2)cc1)CC0,4.1,0.724879325,1.804456655
de_cp_2714,CCCC0COC(c1ccc(OC(F)(F)C=C(F)(F))cc1)CC0,3,0.616659188,1.878328134
de_cp_2715,C=CC0CCC(C1CCC(c2ccc(OC(F)(F)C=C(F)(F))cc2)CC1)CC0,-6.01,0.313763727,0.429800101
de_cp_2716,FCC=CC0CCC(c1ccc(c2c(F)c(F)c(OCC)cc2)cc1)CC0,-5.56,-1.602077256,0.45639472
de_cp_2717,CC(F)=CC0CCC(c1ccc(c2c(F)c(F)c(OCC)cc2)cc1)CC0,-7.53,-1.263342035,0.717148154
de_cp_2718,FCC(F)=CC0CCC(c1ccc(c2c(F)c(F)c(OCC)cc2)cc1)CC0,-7.08,-5.622851234,2.26643742
de_cp_2719,FCCCC=CC0CCC(c1c(F)c(F)c(OCC)cc1)CC0,-5.65,-2.459517126,-2.044582863
de_cp_2720,FCCCC=CCCC0CCC(c1c(F)c(F)c(OCC)cc1)CC0,-7.92,-2.657601938,-3.737037577
de_cp_2721,FCCCC=CCCc1c(F)c(F)c(c2c(F)c(F)c(OCC)cc2)cc1,-8.38,-0.79188798,-0.249620318
de_cp_2722,FCCCC=CC0CCC(COc1c(F)c(F)c(OCC)cc1)CC0,-8.03,-7.108031479,-6.103326477
de_cp_2723,CCCCCCC(=O)c1c(C(F)(F))c(F)c(OCC)cc1,-12.43,-5.739044327,-5.856921638
de_cp_2724,CCCC0CCC(CC(=O)c1c(C(F)(F))c(F)c(OC)cc1)CC0,-13.26,-1.225138076,-10.84339075
de_cp_2725,CCCC0CCC(C1CCC(CC(=O)c2c(C(F)(F))c(F)c(OCC)cc2)CC1)CC0,-11.23,-2.289863521,-4.069380505
de_cp_2726,CCCC0CCC(C1CCC(CCCC(=O)c2c(C(F)(F))c(F)c(OCC)cc2)CC1)CC0,-6.52,,2.767654296
de_cp_2727,CCC(=O)c1c(C(F)(F))c(F)c(c2ccc(C3CCC(CCC)CC3)cc2)cc1,-8.8,8.071460137,9.224395553
de_cp_2728,CCCC0CCC(C1CCC(CC(=O)c2c(C(F)(F)(F))c(F)c(OCC)cc2)CC1)CC0,,-9.838956309,-1.105983069
de_cp_2729,CCC(=O)c1c(C(F)(F)(F))c(F)c(c2ccc(C3CCC(CCC)CC3)cc2)cc1,-12.6,0.405829257,5.14637418
de_cp_2730,CCCC0CCC(C1CCC(CC(=O)c2c(C(F)(F))c(F)c(OCC3CCC(CCC)CC3)cc2)CC1)CC0,-1.19,0.789104927,-2.809542136
de_cp_2731,CCCC0CCC(CC(=O)c1c(F)c(F)c(OCC)cc1)CC0,-1.39,-0.223257518,5.975742489
de_cp_2732,CCCC0CCC(C1CCC(CC(O)c2c(C(F)(F))c(F)c(OCC)cc2)CC1)CC0,-6.86,2.225181258,4.025704735
de_cp_2733,CCCC0CCC(C1CCC(CCc2c(C(F)(F))c(F)c(OCC)cc2)CC1)CC0,34.1,-2.87843167,-2.859375604
