filename,smiles,reason,normal_termination,has_imag_freq,temperature_K,P2,kirkwood_g,density_kg_m3,iterations,converge_threshold,molecular_mass_amu,dipole_x_debye,dipole_y_debye,dipole_z_debye,dipole_debye,dipole_angle_deg,pol_iso_A3,pol_aniso_A3,delta_eps,eps_parallel,eps_perpendicular,eps_static,expde
de_cp_1915.log,CCCC9CCC(COc1cc2N(C)c3cc(OCC)c(F)cc3c2cc1(F))CC9,,TRUE,FALSE,298,0.6,1,1000,25,0.001,471.12691,-10.7334,-1.5611,0.004,10.84633232,8.275282812,34.3974252,28.56194484,58.72541081,74.5306638,15.80525299,35.38038993,17.5
de_cp_1916.log,CCCC0CCC(c2ccc(C4CCC(C(F)(F)Oc6cc(F)c(F)c(F)c6)OC4)cc2)CC0,,TRUE,TRUE,298,0.6,1,1000,25,0.001,410.0809,-7.7127,-0.1637,-0.4017,7.72488847,3.219016722,33.14511622,36.18486063,36.48672823,46.39414167,9.907413446,22.06965619,55
de_cp_1917.log,CCCc0ccc(C2CCC(C(F)(F)Oc4cc(F)c(c6cc(F)c(F)c(F)c6)c(F)c4)OC2)cc0,,TRUE,TRUE,298,0.6,1,1000,25,0.001,376.11988,6.5851,-0.1177,0.0962,6.586854313,1.322396756,31.44015234,31.44750789,29.24946532,37.52540189,8.275936571,18.02575834,21.7
de_cp_1918.log,CCCCCc0ccc(c2cc(F)c(C4CCC(C(F)(F)Oc6cc(F)c(c8cc(F)c(F)c(F)c8)c(F)c6)OC4)cc2)cc0,,TRUE,TRUE,298,0.6,1,1000,25,0.001,428.10111,-7.5798,0.0732,0.1277,7.581229028,1.112487047,33.47670421,32.81138425,33.08391602,42.15978111,9.075865092,20.1038371,19
de_cp_1919.log,C0C(c2ccc(c4cc(F)c(C(F)(F)Oc6c(C)c(F)c(F)c(F)c6)c(F)c4)cc2)C0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,404.21386,4.9349,0.0458,0.391,4.950577406,4.56101476,28.92891546,17.25313494,13.46973085,18.2619797,4.792248856,9.282159139,20
de_cp_1920.log,C0C(c2ccc(c4ccc(c6cc(F)c(C(F)(F)Oc8c(C)c(F)c(F)c(F)c8)c(F)c6)cc4)cc2)C0,,TRUE,TRUE,298,0.6,1,1000,25,0.001,522.12299,-8.7892,-0.9884,-0.495,8.858442087,7.168484052,43.91641581,48.87621209,37.83095652,48.46393013,10.63297361,23.24329245,10.2
de_cp_1921.log,C0C(C2CCC(c4cc(F)c(C(F)(F)Oc6c(C)c(F)c(F)c(F)c6)c(F)c4)CC2)C0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,536.13864,8.5372,0.7974,-0.0333,8.574423566,5.340739453,45.06316789,48.48449261,34.73538181,44.44790858,9.712526765,21.29098737,25.9
de_cp_1922.log,C0C(C2CCC(c4ccc(c6cc(F)c(C(F)(F)Oc8c(C)c(F)c(F)c(F)c8)c(F)c6)cc4)CC2)C0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,550.15429,8.4244,-0.2458,1.4229,8.547255548,9.726201227,46.25279474,48.44289013,32.59164494,42.38124808,9.789603137,20.65348478,23.9
de_cp_1923.log,CCCc1ccc(c2cc(F)c(c4cc(F)c(C(F)(F)Oc6c(C)c(F)c(F)c(F)c6(C))c(F)c4)cc2)cc1,,TRUE,FALSE,298,0.6,1,1000,25,0.001,516.13356,-8.9181,2.1652,-1.1477,9.248665522,15.36487306,39.42098566,36.17012002,36.42711798,48.58675697,12.15963899,24.30201165,25.3
de_cp_1924.log,C1CC1Cc1ccc(c2cc(F)c(c4cc(F)c(C(F)(F)Oc6c(C)c(F)c(F)c(F)c6(C))c(F)c4)cc2)cc1,,TRUE,FALSE,298,0.6,1,1000,25,0.001,530.14921,-9.2031,-2.2021,1.1588,9.533578104,15.13016333,40.65422821,36.92982476,37.9172839,50.43267407,12.51539018,25.15448481,28.3
de_cp_1925.log,C0CCCC0c1ccc(c2cc(F)c(c4cc(F)c(C(F)(F)Oc6c(C)c(F)c(F)c(F)c6(C))c(F)c4)cc2)cc1,,TRUE,FALSE,298,0.6,1,1000,25,0.001,422.17028,5.5047,1.1293,0.4839,5.640141824,12.58177626,29.79411658,19.51901099,15.89654907,21.80021519,5.903666111,11.2025158,28.4
de_cp_1926.log,C=CCCc1ccc(c2cc(F)c(c4cc(F)c(C(F)(F)Oc6c(C)c(F)c(F)c(F)c6(C))c(F)c4)cc2)cc1,,TRUE,FALSE,298,0.6,1,1000,25,0.001,528.13579,8.5004,-0.8339,-1.3665,8.64982726,10.66537249,42.25170878,39.08367774,33.57481403,43.78374414,10.20893011,21.40053479,13.6
de_cp_1927.log,CCCC0CCC(c2cc(F)c(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c4)cc2)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,546.12636,-9.3208,-0.4453,1.4591,9.444817496,9.29519897,42.40715454,39.15203288,38.80984133,50.03169165,11.22185032,24.1584641,22.3
de_cp_1928.log,CCCc1ccc(c2cc(F)c(c4cc(F)c(C(F)(F)Oc6c(C)c(F)c(OC(F)(F)(F))c(F)c6(C))c(F)c4)cc2)cc1,,TRUE,FALSE,298,0.6,1,1000,25,0.001,472.09094,7.3357,-0.1843,0.0739,7.338386893,1.550514237,36.08811395,36.24754009,27.6279741,35.46484854,7.836874438,17.04619914,22.3
de_cp_1929.log,CCCc1ccc(c2cc(F)c(c4cc(F)c(C(F)(F)Oc6c(C)c(F)c(C(F)(F)(F))c(F)c6(C))c(F)c4)cc2)cc1,,TRUE,TRUE,298,0.6,1,1000,25,0.001,454.10036,-4.6228,-0.8839,-0.6707,4.754092715,13.49673449,36.03560717,37.03012187,10.87364201,15.46563461,4.591992607,8.216539942,14
de_cp_1930.log,CCCc1ccc(c4cc(F)c(C(F)(F)Oc6c(C)c(F)c(F)c(F)c6(C))c(F)c4)cc1,,TRUE,FALSE,298,0.6,1,1000,25,0.001,422.09528,-0.5226,-1.0762,0.772,1.423833277,68.46698108,29.88885601,29.39234426,0.190874347,2.250919082,2.060044735,2.123669517,10.2
de_cp_1931.log,CCCc0ccc(c2cc(F)c(C(F)(F)Oc4c(C)c(F)c(F)cc4)c(F)c2)cc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,430.22951,4.853,-0.5367,-0.448,4.903096969,8.197446494,30.89577111,17.08459082,12.07568222,16.70571248,4.630030261,8.655257667,-8.2
de_cp_1932.log,CCCCCc0ccc(c2cc(F)c(C(F)(F)Oc4c(C)c(F)c(OC(F)(F)F)cc4)c(F)c2)cc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,374.16691,4.9125,-0.0984,-0.6355,4.95441208,7.45792158,27.06233145,18.58135899,14.54634707,19.6976053,5.151258222,10.00004058,8.7
de_cp_1933.log,CCCc0ccc(c2cc(F)c(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)cc6)c(F)c4)cc2)cc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,376.18256,-4.8097,0.6096,0.2517,4.854706906,7.807855955,26.3194815,16.28394286,13.58232088,18.514574,4.932253122,9.459693415,8.5
de_cp_1934.log,C0CC(C2CCC(c4ccc(c6cc(F)c(C(F)(F)Oc8c(C)c(F)c(F)cc8)c(F)c6)cc4)OC2)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,482.26081,4.287,-0.4186,0.3255,4.319669572,7.051121233,36.83437215,20.54979505,8.397114264,12.13972542,3.74261116,6.541649248,8.6
de_cp_1935.log,CCCC0CC(C2CCC(c4cc(F)c(C(F)(F)Oc6c(F)c(F)c(F)c(F)c6)c(F)c4)CC2)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,486.29211,4.1419,-1.1551,0.4159,4.320019031,16.51024714,35.50085795,15.90861509,7.303295733,11.23038529,3.927089561,6.361521472,9
de_cp_1936.log,CCCC0CC(C2CCC(C4CCC(c6cc(F)c(C(F)(F)Oc8c(F)c(F)c(F)c(F)c8)c(F)c6)CC4)CC2)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,378.16182,4.3283,-0.1082,0.5115,4.359761505,6.887435182,26.02064234,16.56024938,10.71522755,14.89739648,4.182168939,7.753911454,8.9
de_cp_1937.log,CCCc0ccc(c2cc(F)c(C(F)(F)Oc4c(F)c(F)c(F)c(F)c4)c(F)c2)cc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,468.13241,7.5845,-0.2988,0.4769,7.605350439,4.243604357,36.9250118,34.2284988,30.22000561,38.80975695,8.589751346,18.66308655,9.2
de_cp_1938.log,CCCc0ccc(c2ccc(c4cc(F)c(C(F)(F)Oc6c(F)c(F)c(F)c(F)c6)c(F)c4)cc2)cc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,470.11168,8.1957,-0.5577,-0.5743,8.234703897,5.578779627,37.29749877,37.97290259,35.43653797,45.30409463,9.867556657,21.67973598,18.5
de_cp_1939.log,CCCC0CC(C2CCC(c4ccc(c6cc(F)c(C(F)(F)Oc8c(F)c(F)c(F)c(F)c8)c(F)c6)cc4)CC2)C0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,556.25761,7.192,-0.3926,0.3349,7.210489357,4.104015691,41.32520858,24.69118159,21.76180559,28.47349672,6.711691129,13.96562633,18.5
de_cp_1940.log,C=CC0CCC(CCc2ccc(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c4)cc2)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,468.13241,7.871,-0.437,-0.0934,7.88367513,3.249433779,37.15341384,33.60533365,32.75809208,41.87809427,9.120002188,20.03936622,13.5
de_cp_1941.log,C=CC0CCC(CCc2cc(F)c(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c4)cc2)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,544.16371,7.2452,-1.4029,-0.1002,7.380453339,10.98589855,45.71078447,36.27376619,23.83294826,31.71636126,7.883412993,15.82772908,16.5
de_cp_1942.log,C=CCCC0CCC(CCc2ccc(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c4)cc2)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,458.28079,1.6393,0.7167,-4.0756,4.451008733,68.3892782,34.09132499,15.10752113,-2.499212812,5.406887233,7.906100045,7.073029108,14.5
de_cp_1943.log,C=CCCC0CCC(CCc2cc(F)c(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c4)cc2)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,436.31529,1.0398,-4.7051,1.1755,4.959934506,77.89875175,35.68124814,21.00013622,-5.267033209,5.779367397,11.04640061,9.29072287,-3.37
de_cp_1944.log,C0CC(c2ccc(c4cc(F)c(C(F)(F)Oc6cc(F)c(C#N)c(F)c6)c(F)c4)cc2)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,282.17952,1.4264,-3.6541,0.9025,4.025117392,69.24487041,22.66336955,14.4618826,-3.698145729,6.885462659,10.58360839,9.350893146,-6.48
de_cp_1945.log,C0CC(C2COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(C#N)c(F)c6)c(F)c4)OC2)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,358.21082,0.5256,3.6941,1.2495,3.934956216,82.32394591,32.23990522,27.85628218,-4.192443204,5.024458894,9.216902098,7.81942103,-2.7
de_cp_1946.log,CCCc0ccc(c2cc(F)c(C(F)(F)Oc4cnc([Cl])nc4)c(F)c2)cc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,220.2191,-0.2087,0.1046,0.046,0.23793455,28.70169362,18.72170566,5.401825126,0.168142152,1.956652602,1.78851045,1.844557834,-5.3
de_cp_1947.log,CCCc0ccc(c2cc(F)c(C(F)(F)Oc4cncnc4)c(F)c2)cc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,234.23475,0.0049,-0.0237,-0.0029,0.024374372,78.40275483,20.42148307,7.853090725,0.194977252,1.975987577,1.781010326,1.846002743,-6.4
de_cp_1948.log,CCCc0ccc(c1cc(F)c(C(F)(F)Oc2c([2H])c(F)c(F)c(F)c2)c(F)c1)cc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,350.24212,1.0604,-3.7107,0.8498,3.951696179,74.43446117,28.4991304,16.44602001,-3.552741606,5.217703289,8.770444894,7.586197693,-5.1
de_cp_1949.log,CCCC0CCC(C2CCC(C(F)(F)Oc4c([2H])c(F)c(F)c(F)c4)CC2)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,380.25269,-0.8198,-4.7771,1.0821,4.966255819,80.49846334,30.92822356,19.47847363,-6.543965037,6.116323512,12.66028855,10.47896687,-4.9
de_cp_1950.log,CCCc0ccc(c2cc(F)c(c4cc(F)c(C(F)(F)Oc6c([2H])c(F)c(F)c(F)c6)c(F)c4)cc2)cc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,326.18575,-1.3294,4.8164,-0.9404,5.084227127,74.84237858,26.89547547,19.33990874,-7.060482492,7.931572093,14.99205459,12.63856042,-7.54
de_cp_1951.log,CCCCc0ccc(c2cc(F)c(c4cc(F)c(C(F)(F)Oc6c([2H])c(F)c(F)c(F)c6)c(F)c4)cc2)cc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,408.264,-0.0428,-5.1037,-0.0953,5.104769105,89.51960842,33.92496295,22.62447847,-7.072694225,5.732707917,12.80540214,10.4478374,-1.99
de_cp_1952.log,CCCCCc0ccc(c2cc(F)c(c4cc(F)c(C(F)(F)Oc6c([2H])c(F)c(F)c(F)c6)c(F)c4)cc2)cc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,438.19821,-0.9692,-2.063,1.2657,2.607165919,68.17674491,37.3679359,34.26017372,-0.346352794,3.446559898,3.792912692,3.677461761,-2.37
de_cp_1953.log,CCC0CCC(c2cc(F)c(c4cc(F)c(C(F)(F)Oc6c([2H])c(F)c(F)c(F)c6)c(F)c4)cc2)OC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,676.33512,-0.2831,3.014,-0.9026,3.158960014,84.85836285,56.6261196,49.13322592,-0.888471382,2.948564409,3.837035791,3.540878664,-5.37
de_cp_1954.log,CCCC0CCC(c2cc(F)c(c4cc(F)c(C(F)(F)Oc6c([2H])c(F)c(F)c(F)c6)c(F)c4)cc2)OC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,704.36642,-0.4528,4.7872,-3.2371,5.796648005,85.51982708,57.73226907,46.58848466,-4.792742187,4.864255207,9.656997394,8.059416665,-10.37
de_cp_1955.log,CCCC0CSC(C1CCC(C(F)(F)Oc2cc(F)c(F)c(F)c2)CC1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,670.32455,0.2317,5.6556,-2.4427,6.16492332,87.84611118,57.9878383,46.8627553,-6.145979293,5.52756553,11.67354482,9.624885058,-6.23
de_cp_1956.log,CCCC0CSC(c1ccc(c2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)c(F)c2)cc1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,688.41147,1.0184,-5.8395,1.9968,6.254926782,80.62963515,55.72080981,36.98429906,-5.586964284,5.580462944,11.16742723,9.305105801,-8.24
de_cp_1957.log,CCCC0CSC(c1cc(F)c(c2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)c(F)c2)cc1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,718.34568,1.4469,-1.7614,0.9107,2.454673921,53.88222971,59.60799113,48.68889063,0.470551538,3.0356646,2.565113062,2.721963575,-8.35
de_cp_1958.log,C1OCCOC1c1ccc(c2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)c(F)c2)cc1,,TRUE,FALSE,298,0.6,1,1000,25,0.001,690.31438,0.2632,-1.3649,-1.7883,2.265004004,83.32698953,56.46854986,43.72076237,-0.214519706,2.444093132,2.658612838,2.587106269,-8.95
de_cp_1959.log,C1OCCOC1c1cc(F)c(c2cc(F)c(c3ccc(OC(F)(F)(F))cc3)c(F)c2)cc1,,TRUE,FALSE,298,0.6,1,1000,25,0.001,690.31438,-0.6865,-5.7748,-1.4164,5.985464581,83.41399413,55.88168901,42.17731242,-5.193277432,5.140609306,10.33388674,8.602794261,-7.54
de_cp_1960.log,C1OCCOC1c1c(F)c(F)c(C(F)(F)Oc2c(F)c(F)c(OCC)cc2)cc1,,TRUE,FALSE,298,0.6,1,1000,25,0.001,474.36732,-0.9508,2.7067,2.6638,3.91485325,75.94401395,39.14407783,18.65712663,-2.577301434,4.184936148,6.762237582,5.903137104,-6.61
de_cp_1961.log,C0CC(C2CCC(C4CCC(C(F)(F)Oc6cc(F)c(F)c(F)c6)CC4)CC2)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,365.13913,-6.1703,-0.2637,-0.1192,6.177082517,2.685227684,35.80503176,36.2333135,28.95517389,37.37022047,8.415046585,18.06677121,-1.86
de_cp_1962.log,C0CC(C=CC2CCC(C(F)(F)Oc4cc(F)c(F)c(F)c4)CC2)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,365.13913,-5.9256,0.8082,-0.0323,5.980548962,7.772843739,35.93311275,38.7908317,26.55102345,34.75190982,8.20088637,17.05122752,30.27
de_cp_1963.log,C0CC(CCC2CCC(C(F)(F)Oc4cc(F)c(F)c(F)c4)CC2)CC0,,TRUE,TRUE,298,0.6,1,1000,25,0.001,365.13913,6.2385,0.5502,-0.141,6.264302299,5.202111522,36.26682472,40.36605467,29.8904621,38.63164928,8.741187189,18.70467455,21
de_cp_1964.log,C0CC(C=CC2CCC(C=CC4CCC(C(F)(F)Oc6cc(F)c(F)c(F)c6)CC4)CC2)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,447.21738,-6.0707,1.7554,-0.0864,6.319991504,16.14622938,43.6209355,44.03709997,21.81386809,30.10678334,8.292915255,15.56420462,21.1
de_cp_1965.log,C0CC(CCC2CCC(CCC4CCC(C(F)(F)Oc6cc(F)c(F)c(F)c6)CC4)CC2)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,548.21614,-8.2604,-2.0375,1.7372,8.68351762,17.95972907,39.57519655,25.01471293,27.91429013,38.42224333,10.5079532,19.81271657,19.8
de_cp_1966.log,C0CC(COC2CCC(C(F)(F)Oc4cc(F)c(F)c(F)c4)CC2)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,560.15977,-9.8096,0.9752,2.0225,10.0632884,12.89242393,42.54047139,36.89853073,41.04022029,53.71036817,12.67014788,26.35022131,33.4
de_cp_1967.log,C0CC(CCc2ccc(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c4)cc2)C0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,532.12847,-9.8807,-0.0384,1.8142,10.04594588,10.40649909,40.12990132,36.46766644,44.1748692,56.95319146,12.77832226,27.50327866,39.1
de_cp_1968.log,C0CC(COc2ccc(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c4)cc2)C0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,546.14412,9.6324,-1.5749,1.6369,9.89660959,13.26904478,41.34037282,37.37493286,40.47226547,53.0872145,12.61494903,26.10570419,42.5
de_cp_1969.log,C0CC(CCC2CCC(C4CCC(c6cc(F)c(C(F)(F)Oc8cc(F)c(F)c(F)c8)c(F)c6)CC4)CC2)C0,,TRUE,TRUE,298,0.6,1,1000,25,0.001,406.11562,-5.1767,0.3931,-0.9988,5.28680924,11.71411134,36.47408573,43.32709532,16.82867478,22.88958126,6.060906483,11.67046474,39.7
de_cp_1970.log,CCCC0Cc1cc(c2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)c(F)c2)ccc1C0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,424.1062,-5.8791,-0.2322,0.23,5.888177447,3.181887799,35.86391049,37.9740397,20.50113538,26.84665698,6.345521601,13.17923339,21
de_cp_1971.log,CCCc1cc2CC(c3ccc(c4cc(F)c(C(F)(F)Oc5cc(F)c(F)c(F)c5)c(F)c4)cc3)Cc2cc1,,TRUE,FALSE,298,0.6,1,1000,25,0.001,412.16257,-4.8236,-0.6295,1.2191,5.014936891,15.87796461,33.70080888,29.91802067,13.16615516,18.73265811,5.566502951,9.955221336,28.3
de_cp_1972.log,CCCC0CCC(C2CCC(CCC(F)(F)Oc4ccc(OCC)c(F)c(F)4)CC2)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,444.1688,-5.8553,2.3108,-0.9432,6.365057814,23.08662044,34.66193491,32.91636279,17.12815173,25.39823611,8.270084377,13.97946829,19.4
de_cp_1973.log,CCCC0CCC(C2CCC(C(C)CCOc4ccc(OCC)c(F)c(F)4)CC2)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,488.19387,-4.0725,-0.6923,-0.8397,4.215404089,14.96149345,41.11192139,25.69434946,7.664004027,11.65963966,3.995635629,6.550303638,22.1
de_cp_1974.log,CCCCC0CC(c2ccc(OCC)c(F)c(F)2)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,500.1375,6.0277,-0.2888,-1.5173,6.222441002,14.37226288,47.04395291,60.44713147,19.04033957,26.03801733,6.997677756,13.34445761,17.2
de_cp_1975.log,CCCCC0CC(c2ccc(c4ccc(OCC)c(F)c(F)4)cc2)CC0,,TRUE,TRUE,298,0.6,1,1000,25,0.001,388.12504,-4.4743,0.0898,-0.1756,4.478644872,2.52399174,36.56773847,45.49092696,13.64522084,18.44214758,4.796926737,9.345333683,28.5
de_cp_1976.log,CCCC0CC(C2CCC(C=C)CC2)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,454.19312,3.6315,-0.7436,1.1241,3.873542825,20.36185629,37.68263083,36.65004604,6.476674856,10.34029263,3.863617774,6.022509392,18.6
de_cp_1977.log,CCCC0CC(C2CCC(C=CC)CC2)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,310.17444,-0.0985,-0.491,-1.0922,1.201534057,85.297699,25.8717167,19.7763469,0.014612732,2.302111757,2.287499025,2.292369935,8.93
de_cp_1978.log,CCCC0CC(C2CCC(c4ccc(OCC)c(F)c(F)4)CC2)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,312.19009,0.1945,-4.6555,-1.0713,4.781128966,87.66852029,24.95025478,16.87665191,-8.096520465,6.178043146,14.27456361,11.57572346,-5.3
de_cp_1979.log,CCCC0CC(C2CCC(COc4ccc(OCC)c(F)c(F)4)CC2)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,284.15879,-2.0248,-3.207,-0.4641,3.821001551,58.00039484,22.32807694,14.85348659,-0.50433647,8.064706918,8.569043388,8.400931231,-7.62
de_cp_1980.log,CCCC0CCC(C=C(F)c1c(F)c(F)c(OCC)cc1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,310.17444,2.3789,-3.1219,-0.2183,3.931040538,52.75979924,25.37905194,18.43225314,1.019892435,9.034004995,8.01411256,8.354076705,-7.57
de_cp_1981.log,CCCC0CCC(C1CCC(C=C(F)c2c(F)c(F)c(OCC)cc2)CC1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,394.26834,-2.0037,-0.4523,1.2425,2.400665581,33.42126144,31.61550425,16.95064773,1.79688505,4.640378421,2.84349337,3.442455054,-7.38
de_cp_1982.log,CCCC0CCC(C=C(F)c1c(F)c(F)c(c2c(F)c(F)c(OCC)cc2)cc1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,422.18689,-1.1106,0.1247,-0.4552,1.206726767,23.02402967,35.93123574,31.41472046,0.891894401,2.777350118,1.885455716,2.18275385,-5.1
de_cp_1983.log,CCCCOc0ccc(c2ccc(OCC4CCC(C6CCC(c8ccc(OCCCC)c(F)c(F)8)CC6)CC4)c(F)c(F)2)c(F)c(F)0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,404.19632,0.0291,-0.2244,-0.8646,0.893719939,88.13408892,36.09315224,35.06729183,0.365740978,2.324699226,1.958958248,2.080871907,-8.31
de_cp_1984.log,CCCCCCOc0ccc(C2CCC(COc4ccc(C6CCC(c8ccc(OCCCC)c(F)c(F)8)CC6)c(F)c(F)4)CC2)c(F)c(F)0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,424.20254,-0.7955,0.5216,2.3739,2.557398682,71.87698191,34.93444659,27.40690349,-0.609448936,3.189180543,3.798629479,3.595479834,-5.17
de_cp_1985.log,CCCCCCOc0ccc(C2CC=C(c4ccc(C6CC=C(c8ccc(OCCCC)c(F)c(F)8)CC6)c(F)c(F)4)CC2)c(F)c(F)0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,406.21197,-0.0831,-1.2241,1.4751,1.918657455,87.51765531,34.90703242,30.80453108,-0.320098424,2.645738998,2.965837422,2.859137947,-9.45
de_cp_1986.log,CCCCCCOc0ccc(C2CCC(C(=O)OC4CCC(C6CCC(c8ccc(OCCCC)c(F)c(F)8)CC6)CC4)CC2)c(F)c(F)0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,378.18066,-0.0749,-1.4595,1.944,2.432053918,88.23518199,32.31528184,30.04094254,-0.978783033,3.04621368,4.024996714,3.698735703,-5.78
de_cp_1987.log,CCCCCCOc0ccc(c2ccc(OC(=O)C4CCC(C6CCC(c8ccc(OCCCC)c(F)c(F)8)CC6)CC4)c(F)c(F)2)c(F)c(F)0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,418.15559,0.5571,-2.4213,3.0925,3.966939671,81.92694016,38.37302339,44.97645502,-3.285960881,4.876534115,8.162494996,7.067174703,-10.22
de_cp_1988.log,CCCCCCOc0ccc(C2CCC(C(=O)OC4CCC(c6ccc(c8ccc(OCC)c(F)c(F)8)c(F)c(F)6)CC4)CC2)c(F)c(F)0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,400.16501,0.9235,-0.9681,-2.7889,3.093223734,72.62911604,38.1723813,43.07781252,-1.138453508,4.398317631,5.536771138,5.157286636,-9.32
de_cp_1989.log,OCCCCCCc0ccc(C2CCC(OC(=O)C4CCC(c6ccc(c8ccc(OCC)c(F)c(F)8)c(F)c(F)6)CC4)CC2)c(F)c(F)0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,434.12604,-0.1714,-1.3177,1.3238,1.875675262,84.75697318,39.23027194,42.53771802,-0.077675925,2.77095359,2.848629514,2.82273754,-4.93
de_cp_1990.log,CCCCCC0CCC(C2CCC(C4CCC(c6ccc(OCC)c(F)c(F)6)CC4)CC2)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,366.23704,-1.5041,-2.8038,0.332,3.199036613,61.95448609,29.65808302,16.06718925,-0.665007715,4.798367011,5.463374726,5.241705488,-9.02
de_cp_1991.log,Fc0c(F)cc(c2ccc(c4cccc5n(CCC)ccc45)cc2)cc(F)0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,448.31529,-2.2763,1.9093,4.2318,5.170599522,63.88086334,36.16398453,14.36892174,-2.624869367,7.938165671,10.56303504,9.688078582,
de_cp_1992.log,Fc0c(F)cc(c2cccc3n(c6ccc(CCC)cc6)ccc23)cc(F)0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,478.24949,0.0154,0.3635,2.7965,2.820067669,89.68711411,40.07359113,32.28430267,-1.162993381,3.014243451,4.177236832,3.789572372,
de_cp_1993.log,Fc0c(F)cc(c2cc3ccn(c6ccc(CCC)cc6)c3cc2)cc(F)0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,560.32774,1.0473,1.4218,-3.2986,3.741539054,73.74507413,46.905499,33.40511898,-1.565066174,3.879816517,5.444882691,4.923193967,
