filename,smiles,reason,T_K,P2,kirk_g,density_kg_m3,iterations,converge,molar_mass_g_mol,energy_Eh,mu_x_D,mu_y_D,mu_z_D,mu_mag_D,mu_angle_x_deg,pol_iso_A3,pol_aniso_A3,delta_eps,eps_parallel,eps_perpendicular,eps_static,dip_angle_longaxis_deg,expde
de_cp_0027.property.txt,CCCCCc0ccc(C(=O)Oc1ccc(OCC)nc(F)1)cc0,,298,0.6,1,1000,25,0.001,331.158372,-1117.348369,-1.559954172,0.236906465,2.33839892,2.820938001,123.5724717,37.38388841,30.93045029,1.220839554,5.584902465,4.364062911,4.771009429,49.60752624,-5
de_cp_0028.property.txt,CCCCCc0ccc(C(=O)Oc1ccc(OCC)c(F)c(F)1)cc0,,298,0.6,1,1000,25,0.001,348.153701,-1200.524654,-0.430646214,3.819218633,-0.272210385,3.853048873,96.41722284,38.16215768,31.09145668,-3.158528626,4.81934177,7.977870396,6.925027521,80.18596284,-3.5
de_cp_0029.property.txt,CCCCCc0ccc(c1cc(F)c(c2ccc4OC(C(F)(F)(F))CCc4c2)c(F)c1)cc0,,298,0.6,1,1000,25,0.001,460.182555,-1618.160972,-3.977947063,-1.856224036,-0.994214524,4.500899136,152.1056347,52.46626252,50.41289783,6.451324363,11.51245194,5.061127573,7.211569028,28.90443651,17.4
de_cp_0030.property.txt,CCCCCc0ccc(c1cc(F)c(c2cc(F)c4OC(C(F)(F)(F))CCc4c2)cc1)cc0,,298,0.6,1,1000,25,0.001,460.182555,-1618.157502,3.545160544,2.381746557,1.562159875,4.547661314,38.77998079,52.1995026,47.23060148,4.889330352,10.56760122,5.678270873,7.308047657,143.375249,16.9
de_cp_0031.property.txt,CCCCCc0ccc(c1cc(F)c(c2ccc4OC(F)(F)CCc4c2)c(F)c1)cc0,,298,0.6,1,1000,25,0.001,428.176327,-1479.619599,-4.56133272,-0.745013716,-1.026977798,4.734499447,164.455903,49.34939407,42.90549833,8.411320679,13.87964749,5.468326812,8.272100372,25.25780209,18.7
de_cp_0032.property.txt,CCCCCc0ccc(c1cc(F)c(c2cc(F)c4OC(F)(F)CCc4c2)cc1)cc0,,298,0.6,1,1000,25,0.001,428.176327,-1479.6154,-4.477423416,2.059525133,0.766708151,4.987665347,153.8572721,50.48534796,49.03872926,8.808763001,14.9430545,6.134291498,9.070545832,28.0511629,18.3
de_cp_0033.property.txt,CCCc0ccc(c2cc(F)c4OC(c3cc(F)c(F)c(F)c3)CCc4c2)cc0,,298,0.6,1,1000,25,0.001,400.145027,-1400.973932,3.389744491,2.313739776,2.522382663,4.817278668,45.27830672,44.43518041,39.16130402,3.891557226,11.42836242,7.536805189,8.833990932,135.8504666,17.7
de_cp_0034.property.txt,CCCCc0ccc(c1ccc(C#Cc2c(F)cc(CCCC)cc(F)2)cc1)cc0,,298,0.6,1,1000,25,0.001,402.215906,-1283.224481,0.647888641,0.156266344,-0.067176055,0.669844373,14.71018309,60.2455899,72.4307965,1.325911863,3.586252661,2.260340798,2.702311419,165.7584489,3.6
de_cp_0035.property.txt,CC(c0ccc(C#Cc2ccc(C#Cc3ccc(CC)cc(F)3)cc2)c(F)c0),,298,0.6,1,1000,25,0.001,370.153306,-1202.157838,-0.039640511,0.097540846,-0.128265679,0.165944783,103.8203117,65.63153396,104.0492745,1.873047269,4.231919891,2.358872622,2.983221712,78.4918417,1.4
de_cp_0036.property.txt,CCCCC(c0ccc(C#C(c1cc(F)c(N=C=S)c(F)c1))cc0),,298,0.6,1,1000,25,0.001,341.104976,-1424.721469,-5.405738269,-0.498082113,0.072939475,5.429126282,174.6798319,51.94515378,73.42617403,21.65678947,28.66762371,7.010834236,14.22976406,174.9368657,18.3
de_cp_0037.property.txt,S=C=Nc0ccc(c1ccc(C#Cc2c(F)cc(CCCC)cc(F)2)cc1)cc0,,298,0.6,1,1000,25,0.001,403.120626,-1616.430769,4.626684,0.141561637,-0.491918448,4.654914423,6.313354984,64.97470096,95.81978922,14.28572667,19.53971806,5.253991388,10.01590028,178.5773851,15.8
de_cp_0038.property.txt,CCCc0cc(F)c(C#Cc1ccc(S(F)(F)(F)(F)(F))cc1)cc0,,298,0.6,1,1000,25,0.001,364.072039,-1653.080405,-5.562624687,0.31537772,0.248959178,5.577117283,175.8685745,39.56380598,34.04967633,14.57484424,21.82404561,7.249201362,12.10748278,21.97218021,6.8
de_cp_0039.property.txt,CCCc2ccc(c0cc(F)c(C#Cc1ccc(S(F)(F)(F)(F)(F))cc1)cc0)cc2,,298,0.6,1,1000,25,0.001,440.103339,-1883.873572,6.53644749,1.71222763,-0.554108307,6.779668522,15.39362667,57.57687497,64.45345819,23.29761633,31.09113348,7.793517149,15.55938926,9.7689315,3.1
de_cp_0040.property.txt,CCCC0CCC(C1CCC(C(F)(F)(F))CC1)CC0,,298,0.6,1,1000,25,0.001,276.206484,-925.3748826,2.860760071,-0.055336586,-0.421904676,2.892233372,8.460318858,26.44649589,11.3395197,5.724133765,8.959271208,3.235137444,5.143182032,175.2434089,-0.82
de_cp_0041.property.txt,CCCC0CCC(C1CCC(C2CCC(F)(F)CC2)CC1)CC0,,298,0.6,1,1000,25,0.001,326.278506,-1021.430201,-2.631311475,1.224108251,0.379799947,2.92685652,154.0299472,34.32866898,15.6780799,3.689678065,7.335290267,3.645612202,4.87550489,26.68834496,-3.22
